formula,target
La3 Gd1 Cl4 O4,3.0646
La4 Br1 Cl3 O4,3.9429
La4 Cu4 Se3 S1 O4,1.5632
La3 Pr1 Co8 P8,0
La5 Al15 Cu4 Au1,0
La2 Mn3 Fe1 Si4,0
La6 Fe1 Si2 S14,0.0519
K1 Na1 Ti4 P6 O24,2.4799
La12 Ge5 S28,0.9976
K1 Ba1 Na2 Ti3 Fe1 Si4 O18,2.6769
In1 Sn2 Te3,0
K2 Mg5 Cu3 As6 O24,0.1552
Ho2 Ga2 Ag2,0
Hg4 Br4 Cl4,2.5769
Ho6 Mn1 Ge2 S14,0.9561
Hf1 Zr1 S6,1.0685
K2 Sr1 Ti10 O22,2.6444
K4 Mg2 H16 S4 O24,4.9982
Hf1 Nb1 B4,0
K4 Gd2 C3 O9 F4,2.6999
Hf3 Sc1 Si4,0
In4 P6 Se18,0.7472
Hf1 Al3 Ni12,0
K10 Lu2 Hf2 Mo12 O48,3.845
Gd1 Ag1 Sn2,0
La6 Ta1 Ga11 O28,3.5149
La18 Ga10 S42,1.7375
Ga8 B4 O18,2.6306
K8 Sc8 P8 W4 O48,3.689
Fe1 Co3 S8,0
Fe1 Co16 Ni1 S16,0
Dy1 Cu5,0
Dy2 Ga1 Cu3,0
Eu2 Ni3 Sb4,0
Fe2 B6 Rh12,0
Er2 Co2 Ru2,0
Eu2 Al6 Si3 Au2,0
Dy6 Ga8 Cu4,0
Gd12 Co9,0
Cu8 Ge4 Se12,0
Dy4 Tm4 Fe56 B4,0
Cs2 Sc2 Cu2 F12,0
Co4 Cu1 Ni1 S8,0
Co1 Ni1 Te4,0
Co4 H1,0
Er15 Fe8 C25,0
Fe8 Cu3 Te12 Cl10 O32,0
Cr5 In1 S8,0.3154
La4 Ce2 Te8,0
Cr2 Cu2 Sn2 Se8,0
Cr3 Te2 Se2,0
Co3 Ni1 Sb12,0
Ce1 Th3 O8,1.9033
Ce2 B8 Ir4 Os4,0
Cd1 Hg4 Se5,1.0219
Cd1 In2 Sn1 Au2,0
Cd1 Ga2 Se2 S2,1.6352
Ce2 Y1 Al3 Pd3,0
Ce4 Th1 O10,1.8536
Ca6 Ag3 Ge5,0
Ca4 Ti3 Si4 Sn1 O20,3.0424
Ca2 La4 Mn6 O18,0
Ca8 Mn2 Fe6 O20,1.29
Ca5 Ti1 Sn4 B10 O30,3.0932
Ca1 Ho2 Te4,0.6068
Ca2 Mg1 Fe1 Si4 O12,3.4078
Bi4 Te4 O16,2.3955
Ba1 Sr4 Fe5 O15,0
Ba2 Sr2 Ho8 O16,3.3997
Ba2 Al4 O8,3.9435
Ba4 Cu2 I1 Br1 O4,2.2319
Ba6 Ti2 Zn2 W2 O18,3.0876
Ba6 Ti2 Fe4 O18,0
Ba6 La2 Ir2 Ru2 O18,0
Ba8 Si42 Au4,0
Ba12 Br16 Cl8,4.3799
Cs2 Na8 U8 Mo5 O44,1.79
Al4 Pb2 Se8,2.1961
Ba12 Cd4 Sn8 S32,2.0662
Ca28 Mn2 P18 O72 F6,5.1086
Bi44 Se48 Cl36,1.1266
Al1 Zn1 Ga1 S4,2.7731
Al1 Sb3 Pb4 O13,1.1774
B1 P5 Pb6 O20,3.8172
Ba10 Nb3 Bi7 O30,0.6227
Ba8 Pb4 S12 O48,4.2395
Al1 Ga3 N4,2.2394
Al4 Fe4 Bi4 O18,2.2958
Al1 In1 Cu2 Se4,0.2359
Ba8 Pb4 S12 O48,4.3087
Al4 Bi12 Sb8 O44,2.5888
Al4 P8 H16 O32 F4,5.6919
Ag2 Hg6 Sb2 O12,0.7093
Fe2 Pd4 Se4,0
Pr1 Zn5,0
Ba2 Pr1 Ru1 O6,0.1335
Ho4 Mg8,0
Tm1 Al3 B4 O12,5.6843
Sn12 Pd4,0
Na4 Cd16 P12 O48,2.479
Ni2 B2,0
Sr4 Al6 S1 O16,4.3935
Y6 Si6 Pd4,0
Ba2 Nd1 Sb1 O6,3.6649
Ni32 P12,0
Sm4 Cd4 B20 O40,4.4709
Sm16 Si8 Se12 O28,2.3907
Sn8 S12,0.7755
Nb4 Ga1 Se8,0
Nd3 Tl1,0
Gd1 Al3 B4 O12,2.8509
Li12 Nd8 B12 O36,4.7523
Sr2 Cu4 Ge2 Se8,0.5885
Ho5 Ni19 P12,0
Ba2 Nd4 Mn2 S10,0
Yb20 Sb12,0
Rb2 Li4 Ga4 B6 O18,3.6655
C2,0.0946
Li6 Zn6 P6 O24,4.1081
Ce4 Zn4 Ni10,0.0105
Na8 Zn4 Si4 O16,3.1365
Ho1 Al3,0
Ba6 W4 O18,3.6729
Tm4 V4 O14,1.1145
Cr4 Hg4 O16,1.9257
Sr3 Fe2 O5,0.8606
Li6 Fe4 P6 O24,2.473
Co2 Mo2 O8,1.7059
Mn2 Mo2 O8,1.404
Na10 Tb2 W8 O32,4.804
K6 Na2 W4 O16,4.6671
Sm12 Fe20 O48,0
Mn4 Co4 Si4,0
Co2 Sn4,0
Ni2 Te2,0
Ba6 Na2 Ir4 O18,0
Fe4 B4,0
Ti6 Sn2,0
Ta1 Ga1 Ni2,0
Pr2 Ti2 Ge2,0
Ba4 La8 In8 O28,2.462
Hf4 Pb4 S12,1.452
Pr3 Ni3 Sn3,0
Re12 P26,0
Sc2 Ir4,0
K4 Pb2 O6,1.2096
Er30 C38,0
Cu1 Cl1,0.5612
Li4 I4 O12,3.6546
Rb2 Pb4 Br10,3.0418
Cs2 Li2 Br4,4.1375
Ti2 I6,0
P12 N12 Cl24,4.1175
Cs2 Cu4 I6,1.9006
Cs3 Mg3 H9,2.6161
Sr2 Ge2 H4 O8,4.1282
Al4 P6 H6 O18,6.2699
H8 S4 O16,6.027
Pu4 H32 S8 O48,0.0164
Er8 H24 S24 O96,5.4943
U2 H6,0
Sr4 Fe4 O11,0
Ag2 Mo6 P4 O28,1.9944
Mn1 H2 O2,1.6065
Ba2 Co2 B2 P4 H2 O18,3.0073
Co12 As8 O32,1.7365
Sn4 P16 O48,3.4585
P2 Pd15,0
Ba20 Al6 Ge14,0
H8 Se4 O12,4.4855
Ca10 Al4 Bi12,0
Ho1 Fe5,0
K4 H36 O20,4.7217
Rb2 Li2 Br4,4.322
K12 Li4 Si16,1.5222
As2 Br10 F12,1.6203
Na1 Ti8 O13,0
In2 Si2 O7,2.7009
K8 Cu16 Te22,0
Pr1 Zr3 F15,5.7627
Hg4 P6 Cl2,1.1288
Hg20 Sb8 I24,1.4109
K8 Bi4 O10,2.6155
La20 B16 N36,1.3068
Rb8 Pd4 I24,1.1296
Ni19 Ge12,0.0166
Rb12 B28 O48,4.4829
Ca2 Sn4 F12,3.5026
Al46 V8,0
Pb12 Au4,0
Al78 Co24,0
Li5 Sn2,0.1449
Ta2 Pt6,0
Sr8 Al24 O44,4.124
Dy3 Co11 B4,0
Cd8 Te12 O36,1.9309
Ce4 B2 N5,0
Ba6 Zn7 F26,4.4184
Ce2 Si8 Ni18,0
P4 Pb16 O26,2.0642
Ho6 Ga2 O12,3.5583
U1 Sb2 O6,1.2887
P8 N8 F16,5.0738
Mo4 P6 O24,0.7734
Mo4 P8 O28,1.3232
V4 As2 O13,1.4928
Sr2 Te6 O16,2.1765
W6 O18,1.4691
U16 N25,0
W6 O18,1.2858
Li4 Ga12 Te20,1.041
Sr4 Ru4 O12,0
U4 Te4 O20,1.8368
Mg6 Ga12 O24,2.4173
Eu1 Mo6 S8,0
Sr2 Nd4 S8,2.1032
Sm2 Ta2 O8,4.0324
Zn2 Se2,1.2004
Na1 Cl1 O4,5.2812
Na24 P8 O32,4.1727
Ho2 Ta2 O8,4.0508
La2 B6 O12,4.542
Sr4 Hf4 O12,3.9571
Na2 Ta2 O6,2.2798
Nd2 Ta2 O8,4.0262
Cu4 P4 O16,0.3613
Li18 V6 P16 O58,2.0808
Mg1 V2 O6,2.7686
Y6 In6 O18,2.0517
As2 H2 Pb2 O8,2.9932
K8 Pb4 O12,1.2287
Cs2 Re2 O8,4.1562
Cs1 Cu4 Se3,0
Dy4 Te8 O22,3.2494
Ca2 Zn2 F8,5.1236
Cs4 B20 O32,5.8969
Al3 As3 O12,3.865
Na12 Pt48 O64,0.0156
Ca21 P14 O56,4.9795
Li4 Ga20 O32,2.2544
Li4 Fe4 P12 O36,4.0018
Fe4 P4 O16,2.7308
Ba16 Sn8 S32,2.3103
V12 As8,0
Se8 Br8,1.7373
Cu8 Se6 O20,0
Ba2 Ce2 C4 O12 F2,0.2706
Mn2 Cu3 H24 O12 F12,0.6532
Bi4 Au4 Br24,1.1255
Ce2 Ni21 B6,0.0086
Cu2 Bi6 Pb2 S12,0.6221
Rb4 Mo18 Se20,0
Si24 O48,5.5103
Mn16 O24,0
Rb3 Ta1 O8,2.9856
Sr4 Co4 O10,0
Na24 Si32 O76,4.5317
Na8 Ga8 Te16 O48,3.243
Tl2 Ni3 S2,0
Ca4 Be4 B8 O20,5.6922
Na48 Se16 O72,1.1292
Y6 Ga2 O12,3.6807
Na8 Si6 Sn4 O24,3.0661
Fe8 S12 O48,2.2129
Tl4 Hg4 As4 S12,1.5811
Nb1 S2,0
Yb2 Ta2 O8,0
Sn2 Se4 O12,3.0747
Ba2 Nb4 Bi4 O18,2.2153
Sr4 Dy8 O16,3.6952
Na8 Al4 B4 As16 O56,2.7451
Re4 O8 F12,3.4217
Mn2 Cd2 F10,0.761
K2 Na1 Ni1 F6,0
Sr2 Cu4 Te4 Cl4 O12,0
K4 Na4 Si4 F24,6.9805
Ba20 Ru8 Cl8 O36,0.0333
Cu2 Cl2 F20,0
K4 Ca8 Nb12 O40,1.9568
Ag8 N4 Cl4 O12,1.7053
Bi32 Mo16 O96,2.6394
Na10 P6 O20,4.5621
Tl2 F2,2.9859
Ba2 Ag4 Hg4 O8,1.3289
K12 P12 O36,5.0464
Dy2 Ta2 O8,4.1277
U3 Tl2 I4 O20,1.6891
Rb4 Mn2 F12,3.2313
Tl4 F4,3.0101
Cu4 As16 S12 Cl4,1.6217
Cu8 Te10 Cl8 O24,0.2763
Ba6 Ru3 Cl2 O12,0
Na2 Li2 Y4 F16,7.3028
Nd4 Cu2 Ge4 O16,0.3746
Hg36 Cl12 O12,1.1735
Si4 O8,5.4377
U1 Ni2 Ge2,0
Na4 Mg2 H16 S4 O24,5.2316
Pb6 S2 O12,2.936
Hg6 As2 S8 Cl2,1.5138
K12 Np4 O8 F20,0.1267
Tb2 Cl4 F2,4.8596
Sr10 B6 Br2 O18,3.8991
Na6 Cu9 P8 O32,0.1779
Gd4 P16 H16 N4 O48,3.4734
K2 Cr2 F6,1.849
Dy6 Si4 Cl10 O12,4.7696
K8 Na4 S8 Cl4 O24,5.092
Gd3 Al9 B12 O36,2.8769
Ba1 Pb2 C2 O6 F2,4.0572
Bi2 As2 O8,2.7542
K4 Cr8 Ag4 O28,1.6229
Na8 Tb4 Mo4 P4 O32,4.2082
Mn6 B14 I2 O26,3.7514
Rb2 W6 O18,0
K8 Mo8 I8 O48,2.8641
Na12 W4 O16 F4,4.4655
Mn6 P4 O16,3.0007
Ba12 V8 P12 O60,1.6045
Na4 Zn4 Fe8 P12 O48,2.5
K8 Cr8 Hg4 Cl8 O28,2.5505
Fe4 F12,2.6772
K4 V4 S4 O24,1.8687
K4 Sb4 Mo4 O20,3.3347
Cs2 Mn4 V4 Cl2 O14,1.8915
Mn4 Cd4 F20,0.745
Zn2 Cl4,3.8763
Cu12 P48 I12,0.88
In18 Au42,0
U6 Ni6 Sn8,0
Cd1 In2 Se4,0.8679
Ca1 Al1 Si1 H1,0.37
La16 C16 Cl10,0
Tm4 Ni2 As4,0
P84,1.8454
Mo6 Cl24,0
La12 B4 C8 Br8,0
K6 Cu22 Te32,0.0631
Zn5 B4 Rh8,0
Hg8 Te4 Br12,1.8766
Ca16 Si40 N64,3.6461
Y4 Co34,0
Yb8 Au4,0
Nd2 Pt2,0
Ca2 Cu18 Sn8,0
K3 Mg20 In14,0
Hg12 Se8 I8,1.1291
Te8 Au4,0
Ba16 In16 Se40,1.3945
Cs6 Bi4,0
Te16 Mo4 O20 F80,2.9757
Ba16 Fe32 O64,1.9016
V12 Si4 P20 O76,2.0627
K1,0
Sm6 Ge10,0
Cs1 Pb1 F3,2.9248
Bi48 Cl56,1.616
Li9 Mn9 P12 O48,0.6478
Li18 Co6 P16 O58,1.1312
Ca32 Si16 H16 C8 O88,4.6256
Mn14 Ga14 Ni28,0
As16 Pb16 S40,1.6038
Rh4 Se8 Cl28,1.8899
Ba2 Ho1 Cu3 O6,0
K4 Yb12 F40,0
Ba2 Nd4 Mo8 O32,3.4405
H20 N4 O4,4.8125
K8 Cd8 S12 O48,3.688
P4 W18 O62,0
Na8 Y8 B8 O28,4.3727
Zr14 Ni20,0
Al4 Ge2 H4 O12,3.8791
Cs3 B12 H12 I1,4.535
Ba2 Mg2 H8,2.3007
K2 Al2 H8,4.8048
La5 Mn1 Os3 O16,0
Cs4 Er52 Co8 I96,0.5342
K44 Sb22 F110,4.2759
K4 C4 S4 N4,4.1109
Na4 In4 Mo8 O32,3.5942
Re2 Se4 Cl24,0.8808
Ca20 Si8 S4 O48,4.4382
Rb6 Mg6 Cl18,4.6099
Ca16 Al24 S4 O64,4.4663
Ag8 Pb32 Cl16 O28,2.091
Ag8 N8 O24,2.0015
Ca2 Zn26,0
Tb12 Ni12,0
U4 F24,2.7449
Ag18 Pb8 O24,0
Rb2 Cr1 Cl4,0
Li7 Mo12 S16,0
Ti32 Se12,0
Cu8 Bi32 Pb8 S60,0.6154
Ti24 Se12,0
Ti24 P18 O90,0.0459
Al16 S24,1.6697
U4 As2 Se2,0
K16 Yb8 Ti8 P24 O96,0
Li4 Ca36 Mg4 P28 O112,4.7063
Na7 Al1 Sn11 P18 O72,3.319
P8 S10,2.4779
Na18 Mg6 Zr6 P18 O72,3.9455
Ca10 Ti8 Nb1 Al1 Si10 O50,2.8619
Li14 Mn14 O28,0.8899
Li11 Fe3 B24 Pb2 O48,1.1731
Na4 Ti2 Fe2 P6 O24,2.3154
Ca4 H16 Cl8 O8,5.2817
K1 Ca2 P4 H11 O18,5.2791
Sr7 Pr1 Fe4 Mo4 O24,0.9673
Rb2 W12 O36,0
Na2 Ca18 Co2 P14 O56,0
Ca8 H16 S16 O64,5.836
Mo24 S24 O144,3.0618
Li16 Mn16 S24 O96,4.4239
Rb12 U10 V4 O46,1.747
K8 U8 Mo4 O40,1.6901
Yb4 Mn8 O20,0
Sr3 La7 Mn8 Fe2 O30,0
W6 O18,1.4893
Sr3 La7 Mn7 Fe3 O30,0
K4 Sn2 Br12,1.5757
Ba2 Ti2 S6,0
Ca2 Al4 Si6 H12 O26,4.9624
Sm1 Al2 Si2,0
Sr20 P12 Cl1 O48 F3,5.1641
H48 Cl8 O52,5.255
Na12 Hf2 H16 S10 O48,4.6625
B12 H24 N12 Cl24,5.8178
Sr4 B24 H32 O56,5.2619
B24 H24 O48,7.0739
Na12 B20 H8 O40,4.6581
Nb6 Co7,0
Li8 H32 S8 N8 O32,5.2707
Ca5 Dy1 Ti5 Fe1 Si6 O30,2.6769
Na4 Cr4 O14,2.6267
Ca6 Nd6 Mn12 O36,0
Cs4 V4 H96 S8 O80,2.6892
K8 N4 O10,0.0814
In4 Hg2 O8,0.1462
Ho1 Cu1 O2,2.541
Sr2 I4 O12,3.4162
Ti6 N4 O6,1.5473
Ba2 Se6,0.926
Na8 Sn4 O12,2.3772
Li7 Y7 Zr1 S16,1.7404
Ag8 Se4,0.1384
Re2 O6,0
Dy6 Ta2 O14,3.4083
Sm4 U2 O11,0.0654
Hf16 N16 O8,2.0236
K6 Nb14 O38,2.0722
Ta2 Ti2 O8,0
Ce2 U1 O6,0
Li2 Cu4 F14,0
Li13 Ni15 O28,0
Li4 Mn2 V2 P4 O16,2.5021
Li8 Co8 P8 O32,3.1546
Na12 Cu4 O12,1.1698
Na16 Sn2 O12,1.0551
Co25 Cu11 O48,0
V6 O3 F15,1.6801
V2 P2 O10,2.2703
V8 O12 F4,1.1205
Na4 Mn4 P12 O36,4.3628
Li8 Co4 Si4 O16,2.9181
Sr2 P4 H8 O12,6.473
Li8 V8 F40,2.073
Sm11 Y5 O24,3.8606
Ce8 Th2 O20,1.8416
Zr16 N16 O8,1.6015
Li2 V2 F12,3.1853
Fe2 P2 O8,2.5838
Li4 Co2 Si2 O8,2.7203
Li8 V4 Si2 Ge2 O20,2.2327
V4 P4 O16,2.0714
Zn1 Cr3 S6 O24,0
Fe8 P8 O32,2.7245
Na10 Mn4 P4 C4 O28,0
Li4 Mn1 Cr3 P4 O16,1.9098
Dy6 In6 O18,1.9871
Sc6 Ga6 O18,3.1715
Ca8 Ta4 O18,4.5005
Li9 Mn15 O32,0.4615
Na6 Mn4 P4 C4 O28,0.5319
Na6 Mn4 P4 C4 O28,0.1291
Li13 Mg1 Ni12 O26,0
Na10 Ni4 P4 C4 O28,0.5256
Rb8 Fe2 O8,0.4682
Ho8 W4 O24,3.7755
Sr6 W2 O12,3.4214
Ti2 V2 O6,0.6253
Mg4 N8 O24,3.7225
Li10 Fe3 Ni7 O20,0.369
V3 Sb1 P6 O24,0.9349
Cr1 Pt1 O2,0
Ti3 S6 O24,2.2732
Li4 Mn1 Fe3 B4 O12,0.0622
Li4 V2 Si1 Ge1 O10,2.1785
Li8 Mn7 Fe1 B8 O24,2.9742
Li12 Mn2 Fe10 B12 O36,2.8479
Li6 Mn2 Fe4 B6 O18,2.7431
Li8 Mn3 Fe5 B8 O24,3.1048
Li8 Mn2 Fe6 B8 O24,3.4662
Li8 Mn7 Fe1 B8 O24,2.96
Li3 Mn5 Cr3 O16,1.2546
Na10 Ni4 P4 C4 O28,0
Hf16 N16 O8,2.0253
Zr16 N16 O8,1.6481
Zr16 N16 O8,1.6504
Mn2 Fe3 Sb1 P6 O24,2.248
Zr16 N16 O8,1.681
Hf16 N16 O8,2.0726
Hf16 N16 O8,2.0318
Zr16 N16 O8,1.5631
Zr16 N16 O8,1.6504
Zr16 N16 O8,1.7873
Na10 Co2 O8,1.6505
V10 O15 F5,1.0937
Li8 Mn3 Fe5 B8 O24,3.0954
Na12 Ti4 O14,3.4136
Li8 Mn8 S12 O48,4.6747
V8 O12 F4,1.1504
Li8 Mn3 Fe5 B8 O24,3.1249
Li6 Mn2 Fe4 B6 O18,2.7981
Li8 Mn7 Fe1 B8 O24,2.9745
Li6 Mn2 Fe4 B6 O18,2.7703
Li8 Mn7 Fe1 B8 O24,2.9645
Li4 Mn2 V2 P8 O28,0.2869
Li32 Mn13 Cr3 O48,1.2401
Li6 Mn2 Fe4 B6 O18,2.7688
Li8 Mn7 Fe1 B8 O24,2.974
Li4 Mn1 Fe3 B4 O12,3.1839
Li8 Mn7 Fe1 B8 O24,2.9821
Li8 Mn7 Fe1 B8 O24,2.9791
Li32 Mn13 Cr3 O48,1.2541
Li32 Mn13 Cr3 O48,1.2035
Li8 Mn7 Fe1 B8 O24,2.9747
Li32 Mn13 Cr3 O48,1.2042
Li2 Mn1 Fe1 B2 O6,3.1309
Gd6 Sb2 O14,2.5327
Li32 Mn13 Cr3 O48,1.1929
Li8 Mn3 Fe5 B8 O24,3.101
Li8 Mn6 Fe2 B8 O24,2.9967
Li4 Mn2 V2 P8 O28,0.5154
Li6 Mn2 Fe4 B6 O18,2.7535
Hf16 N16 O8,2.057
Li8 Mn1 Fe7 B8 O24,3.1654
Li8 Mn7 Fe1 B8 O24,2.9811
Li4 Mn2 V2 P8 O28,0.2856
Li3 Mn1 Fe2 B3 O9,2.7735
Li4 Mn2 Fe2 B4 O12,3.0082
Hf16 N16 O8,2.0202
Li8 Cr12 Ni8 O48,2.4624
Hf16 N16 O8,1.9967
Hf16 N16 O8,2.0775
Li8 Mn7 Fe1 B8 O24,2.9777
Li8 Mn3 Fe5 B8 O24,3.1448
Li16 Cr2 O12,2.1344
Li4 Mn2 Fe2 B4 O12,3.0424
Li2 V2 F8,2.4354
Li12 Mn2 Fe10 B12 O36,2.8379
Li4 Mn2 Fe2 B4 O12,3.0889
Si8 O16,5.5887
Li8 Mn1 Fe7 B8 O24,3.4776
Li4 Mn1 Fe3 B4 O12,3.163
Li6 Mn2 Fe4 B6 O18,2.7882
Li8 Mn3 Fe5 B8 O24,2.8502
Na1 Li1 Fe2 Si4 O12,2.7085
Li4 Cu4 S4,1.5648
K4 Hf2 F12,6.7637
Hf4 Ni2,0
Li1 Ag1 F4,0.9451
Cr12 Co8 O48,0.8752
Mn11 Zn1 O16,0.661
Li1 Dy1 Au2,0
Ag4 F6,0
Sc2 Al1 Ru1,0
Li1 Er2 Rh1,0
Dy1 Ho1 Mg2,0
Li1 Yb2 Ga1,0
Mg2 H8 N4 O16,3.4439
Tm1 Ta1 Os2,0
Tl2 Co1 P4 H8 O16,3.2759
Li2 Mg1 Sn1,0
Ho2 Ir1 Ru1,0
Y2 Ag1 Ir1,0
Ce6 Al2 Cr2 S14,0
Ba1 Na1 Hg2,0
Ho2 Cu1 Rh1,0
Al2 P2,1.9533
Ta1 Se2,0
Sb4 Ir4 S4,1.0694
Ca8 B16 H64,5.4941
Zn2 Cd2 Te4,0.7726
Na2 Cd6,0
Ho5 Ga15,0
Nd1 Er1 Tl2,0
Nd1 Sm1 Zn2,0
Nd1 Mg1 Tl2,0
Nd1 Lu1 Tl2,0
Ba2 Tb4 Pd2 O10,2.0216
Ho1 Er1 Ru2,0
Li3 Zn1,0
Lu1 Al1 Ag2,0
Mg1 Mn1 Rh2,0
Sm1 Tm1 Mg2,0
Sm1 Ho1 Zn2,0
Sm4 As8 Au4,0
Sn2 Br4,1.7809
Tm2 Al6,0
Tm2 Cu1 Pd1,0
Ho1 Tm1 Mg2,0
Ba4 Pr2 Ru2 O12,0.3306
Si8 O16,5.5159
C4,0.1937
Mg2 Cr4 Se8,0.6322
Rb2 Se2 Br6,1.2364
K2 Ca2 Cl6,5.6173
K1 Ag1 Cl3,0
Ga4 Te4,0.7804
Mg2 Sc4 Se8,1.0918
H4 C2 O6,5.887
Ca1 Mn16 O32,0
Na4 Mn16 O32,0.0803
Ce8 Hf4 Se20,0
Eu6 B6 N12,0
Na20 B4 S16 O64,5.3015
Sr2 Y4 Si6 O20,4.9316
Na2 Ge4 P6 O24,3.276
Ho1 B2 Rh3,0
Sc1 Ga5 Fe1,0
Rb2 Cr1 Br2 Cl2,0
Ce4 Au4,0
Ca8 V2 N8,0.1238
Mg30 Mn1 Fe1 O32,3.2205
Mg8 Mn8 Si16 O48,3.1024
Mg2 Mn2 P4 O14,3.7258
Mg2 Ni2 P4 O14,3.4955
Mg2 Fe2 Ge4 O12,1.3822
Ca4 Ni4 Mo4 P8 O36,0
Ca4 Fe4 Bi4 O20,0.7006
Li2 Cr4 S8,0
Mg2 Mn2 P8 O24,4.0913
Mg4 Ta4 Mn2 O16,3.3013
Mg2 Fe1 W1 O6,2.3713
Ca6 Fe6 As8 O32,2.3041
Ba4 Mg4 Ni4 F28,1.6007
Ca2 Ho2 Ti4 O12,0
K1 V1 P2 S7,0.0716
Ba2 Pd2,0.1245
Y2 Ni2 Sn1,0
Hf2 Pt3,0
Sr32 Fe28 Co4 O80,0
Tb2 Sn2 Ge2,0
V2 Cr1 S4,0
Nd1 In5 Co1,0
Si2 Br6,3.9433
Ga2 B2 O6,3.8603
Zn1 Cu2 Ge1 Te4,0
La2 Mn2 Se2 O3,1.8541
Er2 Cu2 Sb4,0
Nb2 S4 Br4,1.4015
Tb6 Ni4,0
Ga2 Mo4 C2,0
Pr4 Au4,0
Sr2 Hg6,0
Pr8 Se8 O4,2.0603
Na2 Er2 P2 O8 F2,5.5176
Mn8 Fe4 Ge20,0.422
P4 Ru4 S4,0.5629
Cs4 Na8,0
Ta4 V6 Si2,0
Na24 V24 Zn24 O96,3.3769
Ti15 Nb1 O32,0
Mg3 Ni1 O4,2.6869
Ba1 Sr7 Ti8 O24,1.7721
Y7 Cu3 Te12,0.4453
Na1 Ho1 O2,4.0793
K2 Nb2 Cl12,2.1967
Na10 Ni4 P4 C4 O28,0
Al2 P2 S8,2.8213
Nd2 Mg2 Ni8,0
Ba8 Pd4,0
Eu3 Zn2 Cu2 P4,0
Lu4 Cd2 Se8,0.6975
Tb6 Se4 N2 O2,2.0801
Yb2 Ga4 Se8,1.6199
K4 Ni3 O6,0.6803
La2 Ga10 Ni1,0
Sm4 Te10,0
Zn2 Ag4 I8,2.0538
Sr1 Mn7 O12,0
Ca12 Hg4,0
Sm4 As8 Au4,0
Sm4 Zn12,0
Er1 Al3 B4 O12,5.6744
Tm4 Ni4 O12,0.4272
Nd1 As12 Os4,0
Rb2 Li1 Y1 Cl6,4.9273
Rb2 Y1 Ag1 F6,2.8904
Cs2 Y1 Tl1 I6,3.0866
Cs2 Tl2 Br6,0.4264
Cs2 Sc1 In1 Cl6,2.74
Rb2 Y1 Tl1 F6,4.6253
Mg10 Hg6,0
Li20 Zn14 P16 S64,2.6864
K8 Zn12 S16,2.4255
Tm4 Ni2 As4,0
Ba6 Ti2 Nb10 Si8 O51,2.3992
Sr16 Fe16 O47,0
Na8 Ti8 P8 O40,3.1944
Na3 Ca3 Mg3 Cr3 Si12 O36,2.9402
Na6 Sm2 Ti4 Nb4 O24,2.4677
Na5 Mn2 P2 C2 O14,0.2302
Li8 Co4 Ni12 O32,0.0889
Co2 Ni2 O6,0.8815
Co14 Sb4 O24,0.5965
Sr2 V2 Si4 O14,2.8011
Re2 Cl5 O4,0.7819
Dy10 Bi2 Au4,0
Cs2 Li4 H6 O6,3.6779
Al1 Fe1 Ir2,0
Al2 Cu6,0
Be3 Co1,0
Cd1 Ag1 Au2,0
Cd1 Hg1 Pd2,0
Ga1 Cu3,0
Er2 Tl1 In1,0
Fe1 Ir3,0
Gd2 Al1 Zn1,0
Gd2 Cu1 Au1,0
Eu6 Ga2 O12,0
Li3 Au1,0
Li3 Sn1,0
Li1 Lu2 Co1,0
Li1 In2 Ni1,0
Lu6 In2,0
Lu1 Mg3,0
Cs1 Rb2 Bi1,0.1827
Mg2 Hg1 Au1,0
Mg6 Hg2,0
Nd2 Cd1 Ag1,0
Sc2 Cd1 Os1,0
Sc2 Cd1 Hg1,0
Sm2 Hg1 Pb1,0
Sr2 Tl1 Hg1,0
Sr1 La1 Hg2,0
Ta2 V1 Ir1,0
Ti2 Cu1 Ir1,0
Th1 In1 Cu2,0
Yb1 Tm1 Zn2,0
Yb1 Lu1 Hg2,0
Tm2 Zn1 In1,0
Yb1 Zn1 Pd2,0
Lu4 Ge6 Os7,0
Ho2 Pd6 S8,0
Nd1 Fe4 Cu3 O12,0
Ti4 Pt12,0
Bi8 Se9,0.2393
Yb7 In1 Ni4 Ge12,0
Er4 Re4 B16,0
Gd4 Al6 Ge8,0
Mg2 B4 H16,6.5821
Ba2 Zn4 Si4 O14,3.2613
Mg2 B4 H16,6.6111
Ce8 Si12 Rh4,0
Tb2 In4 Ni18,0
Gd6 Mn2 Ga2 S14,0.3885
Ta4 Te16 Ru4,0
K2 Pb4 C4 O12 F2,3.086
Ca4 Zn6 Sn12,0.3693
Hf8 Zn16,0
Nb12 Sn10,0
Na2 Mn2 P4 O14,0.6868
Rb2 H4 I6 O18,3.5084
K6 As6 O18,3.1255
K2 Na2 Te2 H12 O12,4.1549
Sc6 Al16 Ru7,0
Na18 Sn8,0
Eu10 Cd4 Sb10 O2,0
Sc6 Ga16 Rh7,0
Na2 Ca2 Be4 B4 O12 F2,5.0966
Te14 Ir2 Cl14,1.3366
Ba2 Lu2 Co8 O14,0.8709
K6 Lu2 P4 O16,4.9847
Li4 Sn2 H12 O12,3.7918
Cs6 Hg6 Br18,1.8999
Ba6 Bi2 Ir4 O18,0
La4 U4 Se18,0
Gd4 Cu24,0
Mn8 Zn4 P8 H8 O36,2.9642
Zr16 Cu4 Sb28,0
